origin_id,user_id,theta
114,735,-1.5985954999923706
114,736,-1.6347875595092773
799,742,-0.17379383742809296
799,743,-0.2645512819290161
799,745,-0.3930632770061493
1416,753,2.7808754444122314
440,767,0.39134836196899414
439,791,1.1269111633300781
473,796,-0.9961976408958435
3139,804,-0.6878864765167236
3139,810,-3.058475971221924
3139,813,-2.817518472671509
3007,818,1.5058220624923706
3007,822,-1.7603003978729248
2690,827,3.0044262409210205
2690,834,0.9489832520484924
71,839,2.696322441101074
71,842,2.589707374572754
71,845,2.1548449993133545
85,857,0.6626476049423218
2187,874,0.7587681412696838
2418,881,0.2207828313112259
694,897,-1.6026784181594849
694,899,-2.0772581100463867
694,901,-2.662959337234497
884,912,0.35122424364089966
471,914,-0.7087047696113586
512,940,0.034847550094127655
512,944,-0.3095870614051819
512,946,-0.3224075436592102
307,954,-0.20287694036960602
91,963,-0.7125259041786194
91,964,-0.6015028953552246
91,965,-0.6726468801498413
718,971,-0.013961737044155598
718,972,-0.06628838926553726
108,981,0.441560298204422
108,985,0.47173288464546204
177,994,2.0018463134765625
177,995,1.675780177116394
177,997,1.420595645904541
49,1007,0.16956308484077454
49,1010,0.15199095010757446
98,1013,0.1976647973060608
67,1024,1.280240774154663
67,1027,1.2987725734710693
67,1028,1.2343453168869019
1205,1035,2.165652275085449
1205,1036,1.5299034118652344
38,1053,0.4117055833339691
2557,1062,2.272773504257202
2626,1076,-0.2660869359970093
2626,1078,-0.5601418018341064
2281,1085,-2.4316534996032715
2281,1087,-2.8205716609954834
2281,1088,-2.644667148590088
74,1091,1.3742703199386597
74,1093,1.3501158952713013
74,1098,1.2120710611343384
495,1104,1.451389193534851
495,1110,1.3135192394256592
1579,1115,-2.091869831085205
129,1123,2.087829828262329
129,1132,1.501802921295166
194,1145,0.8240759968757629
496,1159,1.6776907444000244
1481,1191,-0.194277822971344
1481,1193,-0.36357763409614563
427,1206,1.5887128114700317
427,1207,1.4736112356185913
427,1209,1.4572925567626953
745,1228,0.4295150637626648
2296,1233,-0.6492283344268799
2296,1234,-0.6711945533752441
153,1244,1.2889091968536377
153,1248,0.5631310343742371
81,1260,-0.012560641393065453
897,1273,1.1318753957748413
897,1275,0.6833396553993225
2164,1283,0.44244495034217834
1353,1289,-3.486522674560547
1353,1291,-4.547938346862793
1361,1304,-2.142526865005493
1045,1319,-0.13687880337238312
719,1323,-1.4033793210983276
468,1347,0.6931076049804688
468,1350,0.5696291327476501
468,1351,0.5513160228729248
278,1356,-0.031338803470134735
278,1363,-0.9719124436378479
1008,1366,-0.023178869858384132
1008,1367,0.1571136713027954
1736,1388,-1.4773646593093872
1736,1389,-2.822308301925659
1736,1394,-3.4394404888153076
1736,1397,-4.594636917114258
1080,1398,0.8991982340812683
1080,1399,0.6642146706581116
1080,1403,0.36332541704177856
525,1412,3.596176862716675
525,1413,3.107642650604248
505,1420,0.31172308325767517
505,1428,0.1572796255350113
505,1430,0.10361617803573608
3418,1433,2.410858154296875
425,1442,1.5728328227996826
425,1444,1.507791519165039
4047,1457,-0.33325186371803284
1848,1472,-0.9629141092300415
499,1475,1.3180619478225708
499,1476,1.29070246219635
1515,1489,0.3711467385292053
1515,1490,-0.2418881207704544
13,1499,0.8903879523277283
13,1504,0.6223546862602234
1230,1511,1.0083472728729248
1230,1513,0.6351153254508972
1230,1515,0.5464794635772705
871,1528,0.9023968577384949
1706,1534,-0.11663495749235153
1706,1536,-4.087357044219971
3609,1555,3.309802532196045
3609,1556,1.9956976175308228
3609,1558,1.0026379823684692
485,1570,1.6093558073043823
180,1575,1.439555287361145
2099,1585,-0.1701773703098297
2099,1589,-0.3323691785335541
926,1596,-1.2858326435089111
926,1602,-1.4870123863220215
926,1604,-1.6345784664154053
2192,1611,0.739357054233551
2192,1612,0.5544328689575195
2192,1617,-0.2721124589443207
449,1632,0.40352872014045715
671,1641,1.3646330833435059
671,1643,1.1472195386886597
2693,1655,2.4591941833496094
2693,1661,0.8577479720115662
1140,1662,2.6029300689697266
1140,1663,2.209887981414795
1140,1667,1.2779299020767212
2176,1677,0.5824882388114929
2176,1681,-1.4778361320495605
584,1688,1.682676076889038
584,1691,0.9087917804718018
584,1693,0.2855531573295593
2155,1704,-0.1627625823020935
2155,1705,-0.4759766757488251
2151,1711,0.300254762172699
89,1720,0.7437658905982971
89,1723,0.7497523427009583
2454,1730,-1.9478739500045776
2454,1732,-2.030571222305298
9,1739,0.6907498836517334
9,1740,0.6094188094139099
9,1744,0.5371160507202148
226,1752,-1.9069262742996216
80,1769,0.38618069887161255
866,1772,0.752229630947113
866,1776,0.3125954568386078
2304,1792,-0.3089959919452667
1017,1797,0.6843410134315491
470,1805,0.2903333604335785
470,1809,0.22363215684890747
470,1810,0.2892291843891144
3155,1823,-0.6165984869003296
2943,1834,-0.4867752194404602
2943,1835,-0.9263378381729126
2943,1836,-1.138123631477356
2442,1838,1.5265177488327026
102,1870,-1.5707390308380127
132,1874,1.167624831199646
132,1881,0.8342280983924866
1056,1889,-0.19018591940402985
1056,1890,-0.2141025960445404
1056,1892,-0.8817931413650513
467,1901,0.03578445315361023
467,1902,0.16582798957824707
444,1916,1.6206514835357666
444,1924,1.4254904985427856
1991,1930,-0.904507577419281
452,1944,-0.1701618880033493
3434,1960,1.8641387224197388
3434,1963,2.3547441959381104
3434,1969,-2.4808554649353027
2210,1973,1.2521440982818604
2275,2003,-0.2186962217092514
2275,2004,-0.27753034234046936
2275,2010,-1.0022501945495605
217,2021,-0.3693019151687622
898,2027,0.1792539358139038
898,2029,0.01975427195429802
6,2052,0.8111873269081116
6,2056,0.6474440097808838
2222,2062,0.6902682185173035
827,2082,-0.1419668048620224
869,2096,-0.3280238211154938
75,2112,1.60841703414917
2163,2116,-0.5353056192398071
2163,2118,-0.9883910417556763
2163,2120,-1.458361029624939
1331,2128,-2.340210199356079
488,2137,1.7751742601394653
488,2142,1.5572192668914795
130,2146,1.4741568565368652
130,2147,1.4028719663619995
130,2151,1.3732144832611084
130,2154,1.2556711435317993
445,2158,1.345601201057434
445,2166,1.1766831874847412
445,2167,1.1218339204788208
88,2172,0.8414933681488037
88,2175,0.8252915740013123
88,2178,0.7750210762023926
84,2189,-0.06035783514380455
428,2196,1.4894070625305176
442,2202,3.0495765209198
442,2203,2.966783285140991
442,2208,2.376138210296631
442,2210,2.0812578201293945
438,2214,1.1032904386520386
438,2215,1.17299485206604
511,2226,0.6374081969261169
511,2227,0.5901129245758057
511,2233,0.413659006357193
1018,2239,1.0684806108474731
2822,2246,4.823540210723877
2822,2248,1.7349705696105957
2822,2251,0.8011391758918762
2822,2253,0.3491714298725128
2822,2255,0.29827994108200073
83,2276,-0.9160931706428528
65,2278,1.4090138673782349
126,2300,0.43882644176483154
126,2301,0.41254493594169617
126,2306,0.3603825271129608
126,2309,0.34574875235557556
487,2316,2.1613101959228516
487,2317,2.069959878921509
116,2324,0.2088543027639389
2683,2351,-0.37782424688339233
2683,2352,-0.7089481353759766
2824,2363,0.0462588295340538
2181,2384,0.810952365398407
586,2389,0.0516863688826561
59,2413,1.1419813632965088
59,2415,1.1480425596237183
903,2421,-0.7140418291091919
903,2426,-0.9088284969329834
447,2435,-0.38360342383384705
447,2436,-0.31856203079223633
447,2442,-0.4382459819316864
672,2443,0.905015766620636
672,2445,0.7817742228507996
426,2459,1.3336758613586426
1539,2465,3.6582930088043213
1539,2468,3.684570074081421
3405,2481,0.3623105585575104
3405,2486,-2.6792726516723633
63,2497,1.972022294998169
920,2498,-0.19485941529273987
920,2502,-0.27434465289115906
920,2506,-0.4114597737789154
733,2513,-0.8944427967071533
733,2517,-3.201826572418213
733,2519,-1.6182422637939453
465,2528,0.8304771780967712
465,2529,0.8634714484214783
690,2533,0.3282472491264343
4022,2550,-2.3516883850097656
2180,2555,1.3656598329544067
1561,2578,0.637710690498352
524,2589,-0.14060917496681213
524,2593,-0.5305485725402832
524,2596,-1.0804475545883179
73,2605,1.322848916053772
497,2610,1.2970244884490967
497,2618,1.0189805030822754
138,2623,0.21352645754814148
2412,2639,-3.322286367416382
104,2642,-0.5763716101646423
104,2648,-0.7148154973983765
51,2677,0.8114776611328125
51,2679,0.8090408444404602
51,2682,0.8232733011245728
51,2684,0.7454482913017273
688,2688,2.6327250003814697
688,2695,-1.0643223524093628
1041,2698,-0.8411250710487366
1041,2699,-0.8568992614746094
1041,2702,-1.0318132638931274
1041,2704,-1.105964183807373
1041,2705,-1.2013030052185059
436,2708,1.3578542470932007
436,2711,1.2855514287948608
436,2716,1.0230876207351685
2288,2719,-0.16807034611701965
2288,2725,-1.3971902132034302
2288,2727,-1.503920555114746
124,2731,1.562145471572876
124,2734,1.4723060131072998
124,2737,1.335942029953003
746,2745,0.7555702328681946
746,2749,0.48104408383369446
1916,2752,-0.22103939950466156
2205,2767,1.2332216501235962
2205,2768,0.9901012778282166
2279,2773,-0.7662574648857117
2279,2783,-1.2800228595733643
3432,2785,1.1834766864776611
3432,2790,-1.2688732147216797
103,2798,0.3148523271083832
66,2806,0.8999935388565063
1043,2820,-2.818849802017212
1043,2827,-3.0773940086364746
472,2843,0.7347244620323181
27,2852,3.5276174545288086
27,2856,0.268876850605011
27,2857,0.1266372948884964
150,2863,0.986790120601654
150,2865,0.45739394426345825
150,2866,0.40679505467414856
3123,2877,0.05265233293175697
3123,2880,-1.2957086563110352
2688,2885,3.879535675048828
2688,2886,2.7685201168060303
2182,2898,4.186927795410156
2182,2899,2.0774266719818115
2182,2902,0.7093616127967834
107,2906,0.6429167985916138
107,2908,0.6770477294921875
107,2910,0.5633485913276672
107,2911,0.6167694330215454
2286,2928,1.7104599475860596
2286,2930,1.361265778541565
2286,2931,1.12921142578125
123,2938,0.8418920040130615
123,2944,0.8909149765968323
99,2950,0.9950722455978394
99,2951,0.9921420216560364
99,2959,0.7575367093086243
955,2961,1.5257102251052856
955,2967,0.5981941819190979
2036,2974,0.1733434647321701
2036,2975,0.23617997765541077
2036,2981,-1.2428725957870483
122,2982,1.2540462017059326
122,2983,1.1962611675262451
2697,2993,5.6186842918396
2697,2998,2.0635640621185303
2697,2999,1.452004313468933
2697,3001,1.250145435333252
2497,3009,1.5543756484985352
2497,3013,-0.1744910478591919
1049,3019,-1.0890604257583618
1049,3024,-1.318985104560852
2358,3028,-0.9181673526763916
2358,3032,-1.2807554006576538
2358,3036,-1.7670555114746094
2027,3044,1.8935656547546387
2027,3046,0.629391074180603
295,3060,0.9315576553344727
295,3063,0.41881346702575684
295,3069,-0.5562996864318848
77,3074,0.5391703248023987
77,3078,0.46388283371925354
77,3079,0.40340906381607056
493,3081,0.3962910771369934
493,3083,0.34166714549064636
614,3097,0.6649816036224365
446,3106,1.9649714231491089
446,3107,1.9488368034362793
446,3109,1.8712159395217896
1114,3116,1.574863076210022
1114,3123,0.22629407048225403
854,3148,-0.40810200572013855
76,3163,-0.3299582004547119
76,3166,-0.43548962473869324
2332,3169,1.2296559810638428
2332,3170,0.8089725375175476
4113,3182,2.328639030456543
4113,3185,0.3261479437351227
101,3194,0.09998199343681335
100,3203,0.8754011392593384
100,3210,0.6134714484214783
100,3211,0.6473314762115479
1694,3214,-2.154991388320923
834,3224,-0.4995076060295105
834,3234,-1.3344148397445679
675,3238,0.9230808019638062
675,3243,0.5792050957679749
675,3245,0.4714912176132202
10,3255,0.3881942927837372
876,3262,-0.03494586423039436
588,3269,0.6931215524673462
588,3273,0.17669308185577393
588,3275,-0.18623962998390198
210,3289,-2.6656076908111572
2292,3296,-3.230973958969116
2292,3297,-3.4633326530456543
2292,3299,-3.230039119720459
696,3303,0.7460470199584961
696,3306,0.28009718656539917
696,3309,-0.16744506359100342
696,3311,-0.8353780508041382
1400,3315,3.5236265659332275
1400,3316,1.486183524131775
1400,3317,1.1771711111068726
54,3330,1.02012300491333
1639,3335,2.8042054176330566
1639,3337,-1.1040855646133423
432,3351,1.7380484342575073
432,3352,1.5957131385803223
1021,3363,0.9176262617111206
2398,3367,2.8571977615356445
2398,3370,1.4570804834365845
2985,3379,2.0145680904388428
2985,3382,1.242153525352478
2985,3383,0.9378253817558289
2779,3394,-0.43585896492004395
2779,3395,-0.4344930648803711
2779,3397,-0.6713864207267761
2779,3399,-1.0292176008224487
1854,3403,0.6523972749710083
507,3417,0.44205033779144287
507,3419,0.4070129096508026
2685,3423,5.244368553161621
2685,3426,4.423116207122803
2685,3430,0.9763259291648865
29,3434,0.256479948759079
29,3439,-0.4475659728050232
3356,3449,-0.4148094952106476
3356,3452,-1.2386970520019531
1011,3456,-0.292730450630188
1011,3462,-0.6639899611473083
2989,3469,2.1683168411254883
2989,3471,0.8301159143447876
2989,3474,-0.6069468855857849
2989,3475,0.04003385826945305
37,3483,0.2648330628871918
2974,3503,0.08112047612667084
2974,3509,-2.1598715782165527
3624,3510,1.5802030563354492
3624,3519,-1.3852015733718872
3621,3530,-1.2241255044937134
171,3533,1.4623669385910034
171,3534,1.3735837936401367
171,3538,0.7571770548820496
171,3541,0.5496101379394531
676,3560,1.1092809438705444
93,3579,-0.19940850138664246
1051,3589,0.18296931684017181
1051,3593,-1.1964643001556396
1051,3595,-2.461397409439087
14,3602,-0.04260684549808502
500,3609,1.6519476175308228
500,3613,1.3834524154663086
500,3616,1.284350037574768
500,3617,1.2729597091674805
2321,3621,0.3095943033695221
2321,3624,-0.3891575038433075
291,3635,-0.5635551810264587
291,3636,-0.6620302796363831
431,3644,2.248619556427002
699,3653,-0.40493863821029663
699,3663,-1.176656723022461
1118,3687,4.72075080871582
1118,3690,1.1076093912124634
1118,3691,1.0889462232589722
1118,3695,0.13361766934394836
152,3705,-1.9953361749649048
2328,3711,0.526282012462616
2328,3715,-0.0353856086730957
2328,3718,-0.41052764654159546
117,3725,1.382771611213684
117,3729,1.2053565979003906
1169,3733,1.7247406244277954
1169,3734,0.7183220386505127
883,3758,-0.14391174912452698
2227,3781,0.49195611476898193
2775,3790,-1.690254807472229
2775,3793,-2.229785203933716
7,3802,0.8491602540016174
1241,3818,1.2961671352386475
1241,3821,0.4676607549190521
1241,3827,-0.32277053594589233
2654,3835,-0.4481850564479828
2654,3837,-0.6340731978416443
4042,3844,1.2626776695251465
4042,3847,-1.364891529083252
4042,3849,-2.1853582859039307
1042,3877,-2.376913547515869
1042,3878,-2.5391581058502197
1042,3883,-2.6974258422851562
2146,3902,1.0151549577713013
835,3920,0.661867082118988
835,3922,0.4119357168674469
835,3923,0.49636110663414
835,3924,0.22701187431812286
835,3927,-0.044151563197374344
120,3931,2.3864786624908447
1340,3943,-1.2040448188781738
1340,3948,-2.193889617919922
148,3959,-0.8080584406852722
1025,3961,0.5998544096946716
16,3972,0.6170042157173157
16,3975,0.5828253626823425
16,3980,0.368339478969574
611,3985,-0.9897788166999817
2203,3994,1.6171767711639404
3565,4025,-4.364529132843018
285,4027,-0.5048604011535645
285,4029,-0.6296752095222473
285,4032,-0.8738970160484314
2813,4038,-1.8583734035491943
2813,4045,-2.7854323387145996
2813,4048,-3.9168848991394043
1524,4049,1.8883873224258423
1524,4059,-1.6096605062484741
2555,4060,2.7636661529541016
623,4071,-1.030867099761963
623,4073,-1.2175476551055908
145,4085,0.8409876227378845
145,4086,0.7704973816871643
1192,4094,2.696645736694336
1192,4098,0.7338891625404358
1192,4102,-0.6504616141319275
1509,4111,0.1481725573539734
424,4120,0.7804421186447144
490,4129,0.8528730869293213
603,4149,0.1007775068283081
603,4153,-0.24704314768314362
603,4154,-0.25992801785469055
603,4157,-0.7787524461746216
956,4161,-0.4298093318939209
137,4171,1.7509962320327759
687,4182,0.44239896535873413
687,4183,0.3695943057537079
687,4187,0.1406506896018982
139,4192,1.0793699026107788
139,4195,0.9760833978652954
2531,4204,2.0831446647644043
2531,4206,0.08625389635562897
2531,4207,0.3113167881965637
2066,4218,-0.23527543246746063
2066,4220,-1.1481876373291016
2066,4224,-2.2690532207489014
8,4227,-0.5837573409080505
836,4236,0.08151207864284515
454,4253,-0.9173285961151123
454,4257,-1.0400660037994385
613,4259,0.8428805470466614
2057,4274,0.8188372850418091
2057,4276,0.6975963711738586
458,4280,0.8339744210243225
458,4283,0.7332379817962646
458,4286,0.7570992112159729
868,4291,1.1974152326583862
868,4292,1.1273761987686157
868,4297,0.5705637335777283
1036,4307,1.8837649822235107
1036,4310,1.4274345636367798
720,4321,-1.7735929489135742
720,4323,-0.6867169737815857
1020,4337,1.2406737804412842
1020,4344,0.7523305416107178
501,4346,1.8113176822662354
501,4348,1.787360668182373
501,4352,1.531577229499817
2608,4366,-2.897519588470459
1410,4372,1.7527332305908203
1410,4376,-1.2787985801696777
1410,4377,-0.7479243874549866
1014,4385,1.052945852279663
68,4394,1.3681515455245972
68,4398,1.266234278678894
901,4406,0.7015475034713745
2010,4414,-0.4376756250858307
2010,4418,-0.8313901424407959
2010,4420,-0.9930317401885986
3613,4425,1.3214048147201538
1868,4448,-0.5083820819854736
1868,4449,-0.5017308592796326
1868,4450,-0.6165194511413574
1868,4451,-0.9951369762420654
504,4462,1.6685072183609009
2724,4470,4.443299770355225
2724,4473,1.9878816604614258
1925,4491,1.111674189567566
705,4506,-0.38261687755584717
655,4517,0.052095767110586166
655,4521,-1.2721959352493286
2290,4551,-0.6857303977012634
1048,4565,-2.273122549057007
877,4569,0.22670412063598633
877,4573,0.0692330077290535
877,4575,-0.012540915049612522
900,4578,0.8116693496704102
900,4580,0.4510541260242462
900,4581,0.3916743993759155
86,4591,0.9837571978569031
86,4592,0.9581599235534668
86,4597,0.8161272406578064
64,4603,1.4855716228485107
2845,4611,-0.7805572152137756
2845,4619,-2.1650583744049072
2298,4642,0.3799161911010742
2218,4646,-0.22967742383480072
157,4654,1.235419750213623
157,4660,0.73543781042099
2377,4668,-0.5734679102897644
2963,4680,0.7357231378555298
2963,4685,-1.4848467111587524
2963,4686,-1.071479082107544
982,4689,1.5667816400527954
982,4697,1.0080901384353638
616,4703,0.12488123029470444
616,4706,-0.14054128527641296
3,4716,0.14290286600589752
3202,4721,0.5274405479431152
2280,4731,-1.6555894613265991
453,4746,-0.21850202977657318
433,4773,1.0367976427078247
2253,4786,2.1039459705352783
2253,4789,3.1713528633117676
2253,4794,-0.8338044285774231
594,4811,-0.2738998532295227
594,4814,-0.5891160368919373
594,4818,-0.7896144986152649
460,4822,0.7344227433204651
460,4826,0.6797564029693604
39,4835,-0.15849709510803223
1219,4844,1.065850853919983
1219,4851,-0.857578694820404
448,4852,0.7850525379180908
2679,4872,-1.5119247436523438
1616,4875,1.272764801979065
1616,4880,-0.2732325494289398
833,4885,-0.7396127581596375
851,4901,-0.3368176519870758
851,4903,-0.4870113432407379
125,4914,1.3217779397964478
2082,4933,0.37407782673835754
2219,4950,0.7350468039512634
3054,4953,1.7294925451278687
3054,4954,1.4040559530258179
3054,4956,0.14286155998706818
3054,4958,-1.687986135482788
1210,4973,3.952986717224121
1210,4974,1.7102043628692627
1210,4978,0.011916502378880978
1210,4983,-1.9240764379501343
462,4985,-0.17449341714382172
462,4991,-0.21033774316310883
462,4992,-0.25354650616645813
484,5014,1.420501947402954
1934,5033,-0.5871074795722961
3060,5039,-0.1543477177619934
3060,5044,0.32929426431655884
3060,5046,-1.9567104578018188
3060,5049,-1.596662998199463
797,5051,-1.4600520133972168
797,5054,-1.6233116388320923
3770,5062,3.558147668838501
2313,5072,-2.9200165271759033
2313,5082,-4.15516471862793
2720,5087,0.5944223999977112
2720,5091,0.365509569644928
70,5095,0.779990017414093
70,5103,0.6400750875473022
159,5108,0.943114697933197
159,5115,0.3672231435775757
1895,5116,1.08517324924469
1895,5118,0.9655706286430359
540,5129,-0.2539397180080414
540,5131,-0.3491920530796051
540,5136,-0.8063973784446716
1967,5141,2.7792510986328125
686,5156,0.5890114903450012
1618,5161,0.8739038705825806
758,5175,-0.5567457675933838
758,5181,-2.860726833343506
3151,5184,2.379579544067383
3151,5188,0.19056199491024017
3151,5192,-2.2570178508758545
3781,5195,1.5266473293304443
2925,5212,-1.4196786880493164
1033,5217,-0.1806744933128357
1033,5219,-1.4469621181488037
1033,5221,-1.9498249292373657
2710,5226,1.9039231538772583
801,5253,0.4171721935272217
2859,5261,0.7618229389190674
1842,5283,-6.612630844116211
1842,5291,-5.946106433868408
1411,5313,-1.1773170232772827
212,5318,0.16585102677345276
212,5319,-0.020160187035799026
128,5326,1.4542573690414429
128,5333,1.2532789707183838
128,5334,1.1804324388504028
1574,5346,-1.302280068397522
509,5352,1.1642093658447266
2634,5383,3.0983309745788574
2634,5389,-1.6762396097183228
1052,5394,-1.2577418088912964
1052,5395,-1.2175430059432983
1338,5404,-1.6547049283981323
1338,5406,-2.081204414367676
887,5415,1.4765454530715942
887,5419,0.7940813302993774
1019,5450,0.7466019988059998
1029,5461,0.38062894344329834
1029,5465,0.17838536202907562
1029,5467,0.09766313433647156
42,5473,0.5351343750953674
42,5478,0.44238540530204773
469,5479,0.06927496194839478
3015,5502,0.7377380132675171
3015,5503,0.9400386810302734
3015,5504,1.1996525526046753
3015,5505,0.19929949939250946
3015,5506,0.6366956233978271
2195,5512,1.86147141456604
2195,5514,1.4094008207321167
503,5526,2.0285065174102783
503,5533,1.5520689487457275
489,5534,1.2139694690704346
4,5549,-0.09587123990058899
4,5552,-0.32668787240982056
1573,5594,-0.6093994379043579
1573,5598,-4.164530277252197
1573,5599,-2.198464870452881
895,5626,0.0961020290851593
895,5628,0.007262928877025843
252,5641,-0.5949879288673401
1607,5648,0.5159807801246643
1607,5653,-1.5929322242736816
1607,5654,-4.3733038902282715
855,5658,0.7144911885261536
855,5663,0.15347640216350555
993,5672,0.9986007213592529
685,5677,-0.6506959795951843
685,5679,-1.0431816577911377
685,5684,-1.26369309425354
685,5686,-1.6448345184326172
3103,5688,-0.9428867697715759
3103,5690,-1.0636440515518188
3103,5698,-2.6015353202819824
661,5707,0.40791505575180054
661,5709,0.009270424954593182
1533,5712,0.7280702590942383
1533,5717,-0.9037842750549316
1533,5720,-3.7724556922912598
2793,5721,0.9981927275657654
2793,5728,-0.9240709543228149
2793,5730,-2.217053174972534
548,5733,-0.24185964465141296
455,5743,-0.025371257215738297
455,5747,-0.02464287169277668
455,5750,-0.09048768877983093
909,5764,-2.714480400085449
3603,5765,-0.520779013633728
3603,5772,-2.0143187046051025
2174,5800,0.22655004262924194
2098,5816,-0.30972132086753845
2202,5825,-0.07748536765575409
1,5836,1.6230512857437134
534,5842,-0.7098474502563477
534,5845,-0.9442456960678101
2178,5854,1.8586691617965698
2178,5858,0.787674605846405
609,5865,0.3504540026187897
12,5876,0.11086712032556534
12,5884,-0.05478781834244728
2278,5888,0.7277542352676392
2327,5909,0.8071705102920532
2327,5911,0.45833346247673035
2327,5916,-0.9989386796951294
813,5924,-4.414400100708008
813,5926,-4.1359333992004395
813,5929,-4.44304895401001
463,5935,0.25669488310813904
463,5938,0.13135935366153717
730,5954,-0.36771559715270996
730,5955,-0.18554438650608063
1155,5964,4.127971649169922
2718,5981,0.2263619601726532
2870,5996,3.3122432231903076
2870,5999,2.788189172744751
2870,6004,-1.3439171314239502
1186,6015,-1.7949689626693726
3399,6025,0.5056098699569702
3399,6026,0.37123966217041016
3399,6028,-1.2122997045516968
1101,6030,2.521404504776001
1101,6033,1.4585083723068237
1101,6036,-0.8067163228988647
109,6050,0.2428341805934906
3360,6062,3.940047025680542
2277,6085,-0.325076162815094
441,6096,0.7743944525718689
2805,6112,-4.274264812469482
2805,6113,-4.528309345245361
3668,6120,2.4997739791870117
3668,6121,1.306181788444519
482,6135,0.5940576791763306
482,6137,0.6284258365631104
612,6146,-0.8840172290802002
731,6162,-0.4532039761543274
731,6165,-1.1571727991104126
731,6166,-1.2474855184555054
554,6174,1.0261914730072021
893,6187,1.3366949558258057
893,6189,1.1552760601043701
3558,6204,-0.9758742451667786
1572,6207,1.126461148262024
451,6216,0.32226014137268066
451,6224,0.20715056359767914
451,6226,0.14692901074886322
1053,6229,-1.9915128946304321
1053,6235,-2.5093607902526855
1053,6236,-2.564556121826172
47,6238,0.9336066842079163
47,6240,0.8994891047477722
47,6242,0.85112065076828
2841,6251,2.8615236282348633
2841,6254,1.6396907567977905
2841,6259,0.4279908537864685
113,6280,0.180014505982399
113,6281,0.18657547235488892
1123,6288,0.5247788429260254
1123,6291,0.31808269023895264
2846,6301,-1.3187336921691895
110,6309,0.7951224446296692
110,6310,0.8123459219932556
892,6341,1.0696624517440796
892,6347,0.46135014295578003
1721,6358,-3.00036883354187
520,6363,0.1713116616010666
2647,6385,2.6297061443328857
33,6393,1.0575982332229614
33,6400,0.20394626259803772
2789,6406,-1.3337843418121338
743,6423,0.3405252993106842
1984,6425,1.425236463546753
1984,6426,1.3712809085845947
1984,6428,0.979162871837616
1984,6429,1.005710482597351
1984,6434,0.2053253948688507
429,6456,1.9631471633911133
2504,6461,0.2836356461048126
2504,6463,-0.6337940692901611
2504,6464,-1.1893736124038696
1514,6483,-0.4369798004627228
2,6502,-0.5775151252746582
2,6504,-0.7493735551834106
