user_id,origin_id,theta
142,933,0.4999734163284302
143,933,0.49990037083625793
144,144,0.4999573230743408
145,144,0.4994409382343292
146,144,0.5001461505889893
147,144,0.49990609288215637
148,144,0.49984756112098694
149,144,0.5001305937767029
150,144,0.5002570748329163
151,144,0.49970749020576477
152,144,0.4999200999736786
153,144,0.5000867247581482
154,144,0.5001704096794128
155,45,0.4999654293060303
156,45,0.4998188614845276
157,45,0.49989327788352966
158,45,0.5001598596572876
159,45,0.4999205470085144
160,45,0.4999285340309143
161,45,0.49988067150115967
162,45,0.499906063079834
163,45,0.499599814414978
164,45,0.5002374053001404
165,45,0.49994581937789917
166,742,0.5000589489936829
167,742,0.5001978278160095
168,742,0.4999349117279053
169,742,0.4999251961708069
170,742,0.5001029372215271
171,742,0.5001587271690369
172,742,0.5002466440200806
173,742,0.500064492225647
174,742,0.4997696578502655
175,742,0.5002108812332153
176,742,0.5001258254051208
177,3119,0.4998944401741028
178,3119,0.4998815059661865
179,3119,0.5000993609428406
180,3119,0.49980637431144714
181,3119,0.4997005760669708
182,3119,0.5002543330192566
183,3119,0.500020444393158
184,3119,0.5002048015594482
185,3119,0.4998263120651245
186,3119,0.5003918409347534
187,3119,0.4999571144580841
188,2342,0.5001859068870544
189,2342,0.4997934401035309
190,2342,0.49976253509521484
191,2342,0.5002449750900269
192,2342,0.5001674294471741
193,2342,0.4998311698436737
194,2342,0.5000942945480347
195,2342,0.5000662207603455
196,2342,0.5001351237297058
197,2342,0.49999403953552246
198,2342,0.4996941387653351
199,50,0.499824583530426
200,50,0.5000476241111755
201,50,0.5000916719436646
202,50,0.4998480975627899
203,50,0.5001600384712219
204,50,0.4998810887336731
205,50,0.5000340938568115
206,50,0.49985817074775696
207,50,0.4999147653579712
208,50,0.4999922513961792
209,50,0.4998963177204132
210,106,0.500036358833313
211,106,0.49986040592193604
212,106,0.5000742077827454
213,106,0.5002155900001526
214,106,0.5001354217529297
215,106,0.49993330240249634
216,106,0.5003961324691772
217,106,0.5001968741416931
218,106,0.5002481341362
219,106,0.4996853172779083
220,106,0.49999862909317017
221,48,0.5001024007797241
222,48,0.5000517964363098
223,48,0.5000588297843933
224,48,0.5000783801078796
225,48,0.5002575516700745
226,48,0.49971887469291687
227,48,0.4999598562717438
228,48,0.4998829960823059
229,48,0.5000523328781128
230,48,0.4999818205833435
231,48,0.4995926022529602
232,492,0.5003052353858948
233,492,0.49966371059417725
234,492,0.4999123215675354
235,492,0.5000265836715698
236,492,0.4998871684074402
237,492,0.5001237988471985
238,492,0.4998726546764374
239,492,0.49983343482017517
240,492,0.5003188848495483
241,492,0.5004717111587524
242,492,0.4997648596763611
243,2220,0.5002979636192322
244,2220,0.4999689757823944
245,2220,0.5000414848327637
246,2220,0.4998696744441986
247,2220,0.5000661611557007
248,2220,0.5000274777412415
249,2220,0.5000300407409668
250,2220,0.5003161430358887
251,2220,0.4994814991950989
252,2220,0.49975812435150146
253,2220,0.5000641345977783
254,2492,0.49982982873916626
255,2492,0.5001201629638672
256,2492,0.4998472034931183
257,2492,0.5001392960548401
258,2492,0.5002853870391846
259,2492,0.5002050995826721
260,2492,0.5001000165939331
261,2492,0.49971094727516174
262,2492,0.4998098313808441
263,2492,0.4999108612537384
264,2492,0.4997439682483673
265,483,0.5001200437545776
266,483,0.4996906816959381
267,483,0.49970802664756775
268,483,0.4998265206813812
269,483,0.4998621344566345
270,483,0.49988096952438354
271,483,0.5002766251564026
272,483,0.5002849102020264
273,483,0.5000764727592468
274,483,0.5000473856925964
275,483,0.49971190094947815
276,766,0.49999576807022095
277,766,0.5002482533454895
278,766,0.5000108480453491
279,766,0.4999436140060425
280,766,0.5000883340835571
281,766,0.49976322054862976
282,766,0.5002024173736572
283,766,0.4995962083339691
284,766,0.49980786442756653
285,766,0.5000901222229004
286,766,0.5000950694084167
287,2128,0.5001811385154724
288,2128,0.5001294612884521
289,2128,0.4998988211154938
290,2128,0.4997487962245941
291,2128,0.499793142080307
292,2128,0.49973636865615845
293,2128,0.49999943375587463
294,2128,0.5002230405807495
295,2128,0.5000395774841309
296,2128,0.4997946619987488
297,2128,0.5000223517417908
298,3167,0.5001553297042847
299,3167,0.4997076988220215
300,3167,0.49979910254478455
301,3167,0.49985480308532715
302,3167,0.5000364780426025
303,3167,0.5001320242881775
304,3167,0.49987590312957764
305,3167,0.50008624792099
306,3167,0.5002453327178955
307,3167,0.5000194907188416
308,3167,0.5000008344650269
309,474,0.49974822998046875
310,474,0.5002689361572266
311,474,0.5000957250595093
312,474,0.4998779892921448
313,474,0.5000982284545898
314,474,0.5002391934394836
315,474,0.5001377463340759
316,474,0.4999491274356842
317,474,0.49987632036209106
318,474,0.5000632405281067
319,474,0.49981483817100525
320,1117,0.49996036291122437
321,1117,0.4997704029083252
322,1117,0.500192403793335
323,1117,0.49981606006622314
324,1117,0.5002330541610718
325,1117,0.49993398785591125
326,1117,0.5000971555709839
327,1117,0.5001351237297058
328,1117,0.4999888241291046
329,1117,0.5001864433288574
330,1117,0.4999229609966278
331,475,0.5000972151756287
332,475,0.5000715255737305
333,475,0.49997273087501526
334,475,0.49991726875305176
335,475,0.4997200071811676
336,475,0.5003674626350403
337,475,0.4999564588069916
338,475,0.5001190304756165
339,475,0.4997974634170532
340,475,0.5001461505889893
341,475,0.5002375841140747
342,78,0.5001216530799866
343,78,0.49995169043540955
344,78,0.49964451789855957
345,78,0.5001642107963562
346,78,0.4996749460697174
347,78,0.4996434152126312
348,78,0.49985113739967346
349,78,0.4999435245990753
350,78,0.4998907744884491
351,78,0.5000826120376587
352,78,0.4999397397041321
353,480,0.49980872869491577
354,480,0.5000774264335632
355,480,0.5003048181533813
356,480,0.49990978837013245
357,480,0.4998331665992737
358,480,0.4996107220649719
359,480,0.499544233083725
360,480,0.49978694319725037
361,480,0.4999898374080658
362,480,0.5001752376556396
363,480,0.49961328506469727
364,2978,0.49993059039115906
365,2978,0.4998663663864136
366,2978,0.5002409219741821
367,2978,0.4999483525753021
368,2978,0.49985793232917786
369,2978,0.49987122416496277
370,2978,0.4998093843460083
371,2978,0.499868243932724
372,2978,0.4998960494995117
373,2978,0.5000401139259338
374,2978,0.5000969171524048
375,891,0.5000061392784119
376,891,0.5002114772796631
377,891,0.5001367926597595
378,891,0.5001230239868164
379,891,0.5002380609512329
380,891,0.49999111890792847
381,891,0.49998989701271057
382,891,0.5001702308654785
383,891,0.5002742409706116
384,891,0.49988946318626404
385,891,0.5001886487007141
386,1050,0.49975067377090454
387,1050,0.5001382827758789
388,1050,0.5001712441444397
389,1050,0.500090479850769
390,1050,0.4999818801879883
391,1050,0.5000731945037842
392,1050,0.5000505447387695
393,1050,0.500053346157074
394,1050,0.4997769892215729
395,1050,0.5001970529556274
396,1050,0.5001830458641052
397,1015,0.5000437498092651
398,1015,0.5002052783966064
399,1015,0.5000734925270081
400,1015,0.5000646710395813
401,1015,0.500067949295044
402,1015,0.5004630088806152
403,1015,0.5000255703926086
404,1015,0.49987801909446716
405,1015,0.49992454051971436
406,1015,0.500153660774231
407,1015,0.5000247359275818
408,154,0.4996696412563324
409,154,0.5001192688941956
410,154,0.5000669956207275
411,154,0.5002052783966064
412,154,0.49992433190345764
413,154,0.49972134828567505
414,154,0.5002816319465637
415,154,0.5001133680343628
416,154,0.5000324845314026
417,154,0.5000536441802979
418,154,0.5002982020378113
419,2695,0.5002152323722839
420,2695,0.4999578595161438
421,2695,0.49974626302719116
422,2695,0.5002332329750061
423,2695,0.49987536668777466
424,2695,0.4999713599681854
425,2695,0.5000102519989014
426,2695,0.5001641511917114
427,2695,0.49984079599380493
428,2695,0.4998643100261688
429,2695,0.4997650980949402
430,619,0.4999292492866516
431,619,0.5003790855407715
432,619,0.4997074604034424
433,619,0.5003296732902527
434,619,0.49982932209968567
435,619,0.49990010261535645
436,619,0.49997371435165405
437,619,0.4997255504131317
438,619,0.4998147487640381
439,619,0.4995654821395874
440,619,0.4997358024120331
441,1130,0.5002606511116028
442,1130,0.4999678134918213
443,1130,0.5004209280014038
444,1130,0.5002273321151733
445,1130,0.49978920817375183
446,1130,0.5000982284545898
447,1130,0.49993717670440674
448,1130,0.4999442994594574
449,1130,0.49985480308532715
450,1130,0.5000982880592346
451,1130,0.5000419020652771
452,3369,0.49997609853744507
453,3369,0.5004428625106812
454,3369,0.4999535381793976
455,3369,0.5001569986343384
456,3369,0.4999733865261078
457,3369,0.499979168176651
458,3369,0.5003690719604492
459,3369,0.4999139904975891
460,3369,0.5000684261322021
461,3369,0.5003026127815247
462,3369,0.5000515580177307
463,1002,0.5002517700195312
464,1002,0.5000056028366089
465,1002,0.4998489320278168
466,1002,0.5001652836799622
467,1002,0.4998115301132202
468,1002,0.49962306022644043
469,1002,0.5000646710395813
470,1002,0.4998195171356201
471,1002,0.500137448310852
472,1002,0.5001839995384216
473,1002,0.4999690055847168
474,2374,0.4999304711818695
475,2374,0.5003748536109924
476,2374,0.4999620020389557
477,2374,0.500005841255188
478,2374,0.49976271390914917
479,2374,0.5001177787780762
480,2374,0.499813973903656
481,2374,0.5002588033676147
482,2374,0.49997708201408386
483,2374,0.4999455213546753
484,2374,0.4997015595436096
485,2792,0.5003244280815125
486,2792,0.49996164441108704
487,2792,0.4999743402004242
488,2792,0.500001847743988
489,2792,0.5002315640449524
490,2792,0.49988722801208496
491,2792,0.49985918402671814
492,2792,0.5000094771385193
493,2792,0.5000108480453491
494,2792,0.4999476373195648
495,2792,0.4998469352722168
496,208,0.5002655982971191
497,208,0.4998811185359955
498,208,0.49989548325538635
499,208,0.4998050034046173
500,208,0.4999852180480957
501,208,0.500228762626648
502,208,0.499957799911499
503,208,0.500374972820282
504,208,0.5002036690711975
505,208,0.49998992681503296
506,208,0.5001572966575623
507,1513,0.5004539489746094
508,1513,0.5004242062568665
509,1513,0.5003004670143127
510,1513,0.4998462498188019
511,1513,0.5001543760299683
512,1513,0.5000465512275696
513,1513,0.4998306930065155
514,1513,0.4999268054962158
515,1513,0.5000180006027222
516,1513,0.49992626905441284
517,1513,0.5001068711280823
518,162,0.49976077675819397
519,162,0.4999113976955414
520,162,0.5001600980758667
521,162,0.5000194311141968
522,162,0.5001440048217773
523,162,0.49995651841163635
524,162,0.5001133680343628
525,162,0.5000530481338501
526,162,0.49980705976486206
527,162,0.49997851252555847
528,162,0.5001233220100403
529,136,0.5000646710395813
530,136,0.4998796284198761
531,136,0.5001567006111145
532,136,0.49995332956314087
533,136,0.5004482269287109
534,136,0.49981552362442017
535,136,0.4999849796295166
536,136,0.49980512261390686
537,136,0.5000553727149963
538,136,0.4996813237667084
539,136,0.4999379515647888
540,69,0.5002613067626953
541,69,0.500218391418457
542,69,0.5000212788581848
543,69,0.4997953474521637
544,69,0.4998593032360077
545,69,0.500239908695221
546,69,0.499779611825943
547,69,0.5000316500663757
548,69,0.49995744228363037
549,69,0.49978014826774597
550,69,0.500074028968811
551,491,0.4997376799583435
552,491,0.4999988377094269
553,491,0.49980732798576355
554,491,0.5000729560852051
555,491,0.4998351037502289
556,491,0.5001240968704224
557,491,0.5001343488693237
558,491,0.499864786863327
559,491,0.49982723593711853
560,491,0.5001622438430786
561,491,0.49970394372940063
562,111,0.4998782277107239
563,111,0.5002405643463135
564,111,0.49979230761528015
565,111,0.49997377395629883
566,111,0.500211775302887
567,111,0.49985402822494507
568,111,0.49981531500816345
569,111,0.49996933341026306
570,111,0.5001922845840454
571,111,0.49978408217430115
572,111,0.5004157423973083
573,459,0.5001659393310547
574,459,0.4999096095561981
575,459,0.50003981590271
576,459,0.5002831816673279
577,459,0.5000703930854797
578,459,0.5001234412193298
579,459,0.499870628118515
580,459,0.4997366964817047
581,459,0.5000473856925964
582,459,0.5003893375396729
583,459,0.4998517632484436
584,1342,0.49987950921058655
585,1342,0.4998685121536255
586,1342,0.5001038312911987
587,1342,0.5003470778465271
588,1342,0.4998968243598938
589,1342,0.5000429749488831
590,1342,0.49991923570632935
591,1342,0.4997383654117584
592,1342,0.5001645684242249
593,1342,0.49992868304252625
594,1342,0.4997313320636749
595,498,0.5000596046447754
596,498,0.5000312924385071
597,498,0.4999437630176544
598,498,0.5001206994056702
599,498,0.5001477003097534
600,498,0.4999161660671234
601,498,0.5001921057701111
602,498,0.49993082880973816
603,498,0.49981674551963806
604,498,0.49996888637542725
605,498,0.5000872611999512
606,2467,0.4999728500843048
607,2467,0.49998337030410767
608,2467,0.5002870559692383
609,2467,0.4998897910118103
610,2467,0.4999786615371704
611,2467,0.5004172921180725
612,2467,0.500129222869873
613,2467,0.5002523064613342
614,2467,0.5001681447029114
615,2467,0.49989500641822815
616,2467,0.5000200867652893
617,2005,0.49997273087501526
618,2005,0.4998069107532501
619,2005,0.49996688961982727
620,2005,0.4998209774494171
621,2005,0.500286340713501
622,2005,0.49999868869781494
623,2005,0.4999168813228607
624,2005,0.49999168515205383
625,2005,0.49999645352363586
626,2005,0.5000975728034973
627,2005,0.5001146793365479
628,947,0.5000537633895874
629,947,0.5001301169395447
630,947,0.5000614523887634
631,947,0.5000231266021729
632,947,0.5000765919685364
633,947,0.5001122355461121
634,947,0.5002517700195312
635,947,0.49978893995285034
636,947,0.5000739097595215
637,947,0.5000609159469604
638,947,0.5003957152366638
639,478,0.5005956888198853
640,478,0.5000627636909485
641,478,0.4997071325778961
642,478,0.4999893009662628
643,478,0.4999600648880005
644,478,0.500137209892273
645,478,0.5002598166465759
646,478,0.5002316236495972
647,478,0.5001435875892639
648,478,0.5001587271690369
649,478,0.49981051683425903
650,670,0.500239372253418
651,670,0.4997900128364563
652,670,0.5002855062484741
653,670,0.5002313852310181
654,670,0.4999085068702698
655,670,0.49986353516578674
656,670,0.49986177682876587
657,670,0.499841570854187
658,670,0.5000860691070557
659,670,0.5000120401382446
660,670,0.5001183152198792
661,2551,0.5000016093254089
662,2551,0.4996259808540344
663,2551,0.5002236366271973
664,2551,0.49971726536750793
665,2551,0.499988853931427
666,2551,0.4998261332511902
667,2551,0.5002500414848328
668,2551,0.5000107884407043
669,2551,0.4999822974205017
670,2551,0.5001265406608582
671,2551,0.49973538517951965
672,97,0.4995315372943878
673,97,0.4998946487903595
674,97,0.4998345971107483
675,97,0.4998018741607666
676,97,0.49991291761398315
677,97,0.5001001954078674
678,97,0.5002870559692383
679,97,0.4999709129333496
680,97,0.5001534223556519
681,97,0.4997903108596802
682,97,0.5002028346061707
683,2456,0.4998069405555725
684,2456,0.500047504901886
685,2456,0.5000277757644653
686,2456,0.5002440810203552
687,2456,0.49968618154525757
688,2456,0.49984195828437805
689,2456,0.4997979402542114
690,2456,0.5000206828117371
691,2456,0.499783992767334
692,2456,0.4997640550136566
693,2456,0.5001143217086792
694,61,0.4998405873775482
695,61,0.5000153183937073
696,61,0.5001636743545532
697,61,0.49967119097709656
698,61,0.4998799264431
699,61,0.500136137008667
700,61,0.49985069036483765
701,61,0.4998887777328491
702,61,0.49996232986450195
703,61,0.5000114440917969
704,61,0.49977120757102966
705,464,0.4997692406177521
706,464,0.5002266764640808
707,464,0.499748557806015
708,464,0.49985671043395996
709,464,0.4997527003288269
710,464,0.4998849034309387
711,464,0.4996870160102844
712,464,0.4999977946281433
713,464,0.4998023509979248
714,464,0.4999402165412903
715,464,0.5001939535140991
716,456,0.4997522532939911
717,456,0.5000953078269958
718,456,0.4997760057449341
719,456,0.5000962615013123
720,456,0.4995554983615875
721,456,0.5001357197761536
722,456,0.5000162124633789
723,456,0.49992430210113525
724,456,0.49995338916778564
725,456,0.5000410676002502
726,456,0.5000608563423157
727,114,0.49972036480903625
728,114,0.4999253451824188
729,114,0.4998255968093872
730,114,0.4998748004436493
731,114,0.49985215067863464
732,114,0.49971723556518555
733,114,0.49994778633117676
734,114,0.4998432993888855
735,114,0.5002691745758057
736,114,0.500003457069397
737,114,0.49971267580986023
738,799,0.49988576769828796
739,799,0.5000596642494202
740,799,0.5001958608627319
741,799,0.4998643398284912
742,799,0.49992066621780396
743,799,0.49999111890792847
744,799,0.5001813173294067
745,799,0.4998020529747009
746,799,0.49991658329963684
747,799,0.49972519278526306
748,799,0.4999372661113739
749,1416,0.49995672702789307
750,1416,0.5001274347305298
751,1416,0.5000924468040466
752,1416,0.5003286004066467
753,1416,0.49969717860221863
754,1416,0.5000321269035339
755,1416,0.5000566840171814
756,1416,0.5000346899032593
757,1416,0.4993933439254761
758,1416,0.5001530647277832
759,1416,0.49986425042152405
760,440,0.5000099539756775
761,440,0.5001977682113647
762,440,0.5001543760299683
763,440,0.5000617504119873
764,440,0.49991968274116516
765,440,0.5000708103179932
766,440,0.5001618266105652
767,440,0.5001351237297058
768,440,0.5001097917556763
769,440,0.50001460313797
770,440,0.49996668100357056
771,2034,0.5001450777053833
772,2034,0.49996259808540344
773,2034,0.5002396106719971
774,2034,0.5001582503318787
775,2034,0.4999810755252838
776,2034,0.5000104308128357
777,2034,0.4998363256454468
778,2034,0.4998612403869629
779,2034,0.5000575184822083
780,2034,0.4999113976955414
781,2034,0.500113308429718
782,439,0.49978357553482056
783,439,0.49981459975242615
784,439,0.49994125962257385
785,439,0.5001509785652161
786,439,0.4999942183494568
787,439,0.5002316236495972
788,439,0.49998536705970764
789,439,0.5003052949905396
790,439,0.4997214078903198
791,439,0.4999859631061554
792,439,0.5002684593200684
793,473,0.4999444782733917
794,473,0.500130295753479
795,473,0.4998286962509155
796,473,0.500318169593811
797,473,0.5003275871276855
798,473,0.49969482421875
799,473,0.499874472618103
800,473,0.49984291195869446
801,473,0.4998641908168793
802,473,0.4999617040157318
803,473,0.5000375509262085
804,3139,0.5001486539840698
805,3139,0.5000017285346985
806,3139,0.5002526044845581
807,3139,0.4999281167984009
808,3139,0.49988600611686707
809,3139,0.5003687739372253
810,3139,0.4999343156814575
811,3139,0.50008624792099
812,3139,0.49969735741615295
813,3139,0.5000021457672119
814,3139,0.49993544816970825
815,3007,0.5000988841056824
816,3007,0.5001806020736694
817,3007,0.4998663067817688
818,3007,0.4998823404312134
819,3007,0.5000337362289429
820,3007,0.5000231266021729
821,3007,0.500082790851593
822,3007,0.4999257028102875
823,3007,0.500057578086853
824,3007,0.4998030960559845
825,3007,0.49998000264167786
826,2690,0.5002074837684631
827,2690,0.49984464049339294
828,2690,0.49992936849594116
829,2690,0.5000050663948059
830,2690,0.5002105236053467
831,2690,0.5001906156539917
832,2690,0.5000610947608948
833,2690,0.5000569820404053
834,2690,0.5000889897346497
835,2690,0.4997279644012451
836,2690,0.500472903251648
837,71,0.4998040497303009
838,71,0.4999624788761139
839,71,0.49981507658958435
840,71,0.5000052452087402
841,71,0.5000279545783997
842,71,0.5000760555267334
843,71,0.4999692738056183
844,71,0.5001272559165955
845,71,0.49990516901016235
846,71,0.49993225932121277
847,71,0.5003904104232788
848,85,0.4999503195285797
849,85,0.4998326599597931
850,85,0.5000199675559998
851,85,0.5000791549682617
852,85,0.49966347217559814
853,85,0.49988454580307007
854,85,0.5001627206802368
855,85,0.49963533878326416
856,85,0.4999086558818817
857,85,0.5000847578048706
858,85,0.49983805418014526
859,591,0.5000932812690735
860,591,0.49955904483795166
861,591,0.49994248151779175
862,591,0.5003759860992432
863,591,0.4999326467514038
864,591,0.5000279545783997
865,591,0.49993830919265747
866,591,0.4998479187488556
867,591,0.5002259612083435
868,591,0.5000783205032349
869,591,0.5000966787338257
870,2187,0.5002003908157349
871,2187,0.49979937076568604
872,2187,0.49991390109062195
873,2187,0.49978935718536377
874,2187,0.4996435046195984
875,2187,0.500183641910553
876,2187,0.49986281991004944
877,2187,0.5001693367958069
878,2187,0.5003538727760315
879,2187,0.5000255703926086
880,2187,0.5002958178520203
881,2418,0.49996569752693176
882,2418,0.4999501705169678
883,2418,0.5000392198562622
884,2418,0.500425398349762
885,2418,0.49978187680244446
886,2418,0.4996437728404999
887,2418,0.500063955783844
888,2418,0.500217854976654
889,2418,0.4998120963573456
890,2418,0.5001788139343262
891,2418,0.5003893375396729
892,694,0.5002864599227905
893,694,0.49966326355934143
894,694,0.49973034858703613
895,694,0.5000908374786377
896,694,0.4999934732913971
897,694,0.5001351833343506
898,694,0.49984604120254517
899,694,0.49994030594825745
900,694,0.5000406503677368
901,694,0.5003089308738708
902,694,0.500497043132782
903,884,0.49990811944007874
904,884,0.5002097487449646
905,884,0.5000247955322266
906,884,0.4999370276927948
907,884,0.5001349449157715
908,884,0.5000224709510803
909,884,0.5003554224967957
910,884,0.49990060925483704
911,884,0.4999310374259949
912,884,0.500182569026947
913,884,0.5001829266548157
914,471,0.5001961588859558
915,471,0.5002249479293823
916,471,0.49989575147628784
917,471,0.5000606179237366
918,471,0.49975457787513733
919,471,0.4998345971107483
920,471,0.4998728632926941
921,471,0.5001855492591858
922,471,0.49988171458244324
923,471,0.5002022981643677
924,471,0.5000969767570496
925,1037,0.49986255168914795
926,1037,0.5000878572463989
927,1037,0.4997709393501282
928,1037,0.4998466968536377
929,1037,0.5000231266021729
930,1037,0.49993646144866943
931,1037,0.4997550845146179
932,1037,0.500221848487854
933,1037,0.5002391338348389
934,1037,0.49982282519340515
935,1037,0.4999810457229614
936,512,0.49983808398246765
937,512,0.4997798502445221
938,512,0.499676913022995
939,512,0.4999167323112488
940,512,0.5002962946891785
941,512,0.4999502897262573
942,512,0.4998564124107361
943,512,0.4998757839202881
944,512,0.4998627007007599
945,512,0.5002339482307434
946,512,0.4998897910118103
947,307,0.4999925494194031
948,307,0.4999193847179413
949,307,0.49986180663108826
950,307,0.5000293850898743
951,307,0.5004463195800781
952,307,0.49988946318626404
953,307,0.5000686049461365
954,307,0.4998323619365692
955,307,0.4999504089355469
956,307,0.5002819299697876
957,307,0.5003487467765808
958,91,0.5000783205032349
959,91,0.4995860457420349
960,91,0.5000817179679871
961,91,0.4999013841152191
962,91,0.49997788667678833
963,91,0.4998560845851898
964,91,0.49977341294288635
965,91,0.49990811944007874
966,91,0.5001503229141235
967,91,0.49973544478416443
968,91,0.49984973669052124
969,718,0.5000881552696228
970,718,0.5002774000167847
971,718,0.49994972348213196
972,718,0.49974510073661804
973,718,0.5003970265388489
974,718,0.4999323785305023
975,718,0.5001115202903748
976,718,0.5001568794250488
977,718,0.49990007281303406
978,718,0.5000147223472595
979,718,0.4998982548713684
980,108,0.49962449073791504
981,108,0.5000237226486206
982,108,0.4997069239616394
983,108,0.5001799464225769
984,108,0.4997393488883972
985,108,0.4996638894081116
986,108,0.499971479177475
987,108,0.4999963343143463
988,108,0.5000329613685608
989,108,0.4998975098133087
990,108,0.4999905526638031
991,177,0.5000905990600586
992,177,0.5000474452972412
993,177,0.5000843405723572
994,177,0.500004768371582
995,177,0.5000765323638916
996,177,0.49994537234306335
997,177,0.49983736872673035
998,177,0.5000088810920715
999,177,0.49999871850013733
1000,177,0.5001683235168457
1001,177,0.5003451704978943
1002,49,0.49985969066619873
1003,49,0.5003038644790649
1004,49,0.499891459941864
1005,49,0.5002150535583496
1006,49,0.500083863735199
1007,49,0.5002411603927612
1008,49,0.5000806450843811
1009,49,0.4999377131462097
1010,49,0.500016987323761
1011,49,0.49970197677612305
1012,49,0.5002127885818481
1013,98,0.4998096823692322
1014,98,0.499939501285553
1015,98,0.5001028776168823
1016,98,0.49993225932121277
1017,98,0.499875009059906
1018,98,0.4998047947883606
1019,98,0.49981966614723206
1020,98,0.49990326166152954
1021,98,0.5001459717750549
1022,98,0.49956026673316956
1023,98,0.4997406005859375
1024,67,0.5004574656486511
1025,67,0.49973395466804504
1026,67,0.49995920062065125
1027,67,0.5003446340560913
1028,67,0.4998147487640381
1029,67,0.5001789927482605
1030,67,0.4995465576648712
1031,67,0.49970632791519165
1032,67,0.5001649856567383
1033,67,0.49989598989486694
1034,67,0.500187337398529
1035,1205,0.5000582933425903
1036,1205,0.4999878406524658
1037,1205,0.50014728307724
1038,1205,0.49990081787109375
1039,1205,0.4996855854988098
1040,1205,0.49978581070899963
1041,1205,0.5002890229225159
1042,1205,0.5002064108848572
1043,1205,0.4997185468673706
1044,1205,0.4999914765357971
1045,1205,0.5000286102294922
1046,38,0.4995507001876831
1047,38,0.49998798966407776
